@RELATION "litere"

@ATTRIBUTE "NUME" STRING
@ATTRIBUTE "PRENUME" STRING
@ATTRIBUTE "TOTALSES" NUMERIC
@ATTRIBUTE "W0" NUMERIC
@ATTRIBUTE "W1" NUMERIC
@ATTRIBUTE "W2" NUMERIC
@ATTRIBUTE "W3" NUMERIC
@ATTRIBUTE "W4" NUMERIC
@ATTRIBUTE "W5" NUMERIC
@ATTRIBUTE "W6" NUMERIC
@ATTRIBUTE "WEEKENDPCT" NUMERIC
@ATTRIBUTE "MSG_TOTALSEND" NUMERIC
@ATTRIBUTE "MSG_TOTALRECV" NUMERIC
@ATTRIBUTE "MSG_MEANSEND" NUMERIC
@ATTRIBUTE "MSG_MEANRECV" NUMERIC
@ATTRIBUTE "MSG_TOTALSEND_WDS" NUMERIC
@ATTRIBUTE "MSG_TOTALRECV_WDS" NUMERIC
@ATTRIBUTE "GENDER" NUMERIC
@ATTRIBUTE "AGE" NUMERIC
@ATTRIBUTE "TOTALQUEST" NUMERIC
@ATTRIBUTE "GOODQUEST" NUMERIC
@ATTRIBUTE "QUESTPERC" NUMERIC
@ATTRIBUTE "TOTALHW" NUMERIC
@ATTRIBUTE "MEAN_TOTALHW_GRADE" NUMERIC
@ATTRIBUTE "MEAN_HOMEWORKS_GRADE" NUMERIC

@DATA
XXXXX,YYYYY,122,15,18,15,11,12,21,30,0.7183098591549296,0,3,0.0,61.0,0,48,0,36,389,132,33.0,12,0.16666666666666666,0.047619047619047616
XXXXX,YYYYY,79,11,8,19,23,12,5,1,0.0821917808219178,0,3,0.0,198.0,0,92,1,44,389,132,33.0,2,0.0,0.0
XXXXX,YYYYY,8,1,0,2,1,2,0,2,0.3333333333333333,0,3,0.0,198.0,0,92,0,46,389,132,33.0,2,0.0,0.0
XXXXX,YYYYY,70,3,6,16,12,13,17,3,0.4,0,4,0.0,259.0,0,101,0,36,389,132,33.0,12,1.75,0.5
XXXXX,YYYYY,16,3,3,2,2,3,2,1,0.23076923076923078,0,4,0.0,151.0,0,100,1,49,389,132,33.0,0,0.0,0.0
XXXXX,YYYYY,5,0,0,0,0,0,3,2,0.0,0,3,0.0,198.0,0,92,1,30,389,132,33.0,0,0.0,0.0
XXXXX,YYYYY,1,0,1,0,0,0,0,0,0.0,0,3,0.0,198.0,0,92,1,29,389,132,33.0,0,0.0,0.0
XXXXX,YYYYY,1,0,1,0,0,0,0,0,0.0,0,3,0.0,198.0,0,92,0,23,389,132,33.0,0,0.0,0.0
XXXXX,YYYYY,268,34,26,29,35,46,55,43,0.5764705882352941,15,8,114.0,218.0,153,158,1,48,389,132,33.0,14,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,3,0.0,198.0,0,92,1,52,389,132,33.0,0,0.0,0.0
XXXXX,YYYYY,86,9,15,24,12,17,3,6,0.11688311688311688,0,3,0.0,198.0,0,92,1,42,389,132,33.0,16,0.0,0.0
XXXXX,YYYYY,8,1,2,3,1,1,0,0,0.0,0,3,0.0,198.0,0,92,0,37,389,132,33.0,0,0.0,0.0
XXXXX,YYYYY,44,3,7,6,3,6,12,7,0.76,0,0,0.0,0.0,0,0,1,38,389,132,33.0,4,0.0,0.0
XXXXX,YYYYY,10,0,0,0,5,2,2,1,0.42857142857142855,28,3,0.0,198.0,672,92,0,39,389,132,33.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,0,0,1,0,0,0.0,0,3,0.0,198.0,0,92,1,32,389,132,33.0,4,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,3,0.0,198.0,0,92,1,48,389,132,33.0,0,0.0,0.0
XXXXX,YYYYY,2,0,2,0,0,0,0,0,0.0,0,2,0.0,97.0,0,50,1,36,389,132,33.0,0,0.0,0.0
XXXXX,YYYYY,7,1,0,1,1,2,2,0,0.4,0,3,0.0,198.0,0,92,1,32,389,132,33.0,0,0.0,0.0
XXXXX,YYYYY,146,17,28,26,15,18,28,14,0.40384615384615385,0,2,0.0,97.0,0,50,0,48,389,132,33.0,8,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,3,0.0,198.0,0,92,0,36,389,132,33.0,0,0.0,0.0
XXXXX,YYYYY,26,0,1,0,1,6,11,7,2.25,0,2,0.0,97.0,0,50,1,29,389,132,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,4,0.0,216.0,0,130,0,25,33,4,12.0,0,0.0,0.0
XXXXX,YYYYY,3,1,0,0,1,1,0,0,0.0,0,2,0.0,97.0,0,50,0,30,389,132,33.0,4,0.0,0.0
XXXXX,YYYYY,40,4,4,3,5,7,10,7,0.7391304347826086,0,3,0.0,198.0,0,92,0,24,389,132,33.0,0,0.0,0.0
XXXXX,YYYYY,2,0,0,0,0,0,0,2,0.0,0,2,0.0,97.0,0,50,1,37,389,132,33.0,0,0.0,0.0
XXXXX,YYYYY,4,0,0,0,1,0,2,1,3.0,0,2,0.0,97.0,0,50,1,23,389,132,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,2,0.0,97.0,0,50,0,22,389,132,33.0,0,0.0,0.0
XXXXX,YYYYY,75,4,9,5,11,9,15,22,0.9736842105263158,1,1,0.0,0.0,2132,27,1,47,389,132,33.0,4,0.0,0.0
XXXXX,YYYYY,12,0,0,1,1,5,3,2,0.7142857142857143,0,3,0.0,198.0,0,92,1,23,389,132,33.0,8,0.0,0.0
XXXXX,YYYYY,11,5,1,2,1,0,1,1,0.2222222222222222,0,5,0.0,128.0,0,104,1,35,1379,1080,78.0,0,0.0,0.0
XXXXX,YYYYY,3,0,0,3,0,0,0,0,0.0,0,6,0.0,110.0,0,197,1,35,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,5,0,0,3,0,1,0,1,0.25,0,4,0.0,182.0,0,127,0,24,184,62,33.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,3,0.0,132.0,0,101,1,28,442,182,41.0,0,0.0,0.0
XXXXX,YYYYY,11,0,0,1,2,4,3,1,0.5714285714285714,40,3,9.0,132.0,880,101,1,31,442,182,41.0,0,0.0,0.0
XXXXX,YYYYY,116,9,24,18,24,15,18,8,0.28888888888888886,0,5,0.0,180.0,0,115,1,47,442,182,41.0,0,0.0,0.0
XXXXX,YYYYY,6,1,1,2,0,2,0,0,0.0,0,5,0.0,39.0,0,144,0,37,2153,1257,58.0,0,0.0,0.0
XXXXX,YYYYY,126,26,20,13,8,18,24,17,0.4823529411764706,3,7,83.0,29.0,89,234,0,44,2153,1257,58.0,0,0.0,0.0
XXXXX,YYYYY,64,15,13,8,2,7,14,5,0.4222222222222222,2,6,2.0,39.0,45,182,0,20,2153,1257,58.0,2,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,5,0.0,47.0,0,144,1,22,2153,1257,58.0,0,0.0,0.0
XXXXX,YYYYY,114,23,21,18,13,19,13,7,0.2127659574468085,0,4,0.0,45.0,0,102,0,38,2153,1257,58.0,4,10.0,2.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,5,0.0,47.0,0,144,0,39,2153,1257,58.0,0,0.0,0.0
XXXXX,YYYYY,21,3,5,4,5,4,0,0,0.0,1,6,0.0,33.0,34,155,0,24,2153,1257,58.0,0,0.0,0.0
XXXXX,YYYYY,47,6,6,8,8,6,6,7,0.38235294117647056,0,1,0.0,0.0,0,16,0,21,2153,1257,58.0,0,0.0,0.0
XXXXX,YYYYY,27,4,4,5,1,8,4,1,0.22727272727272727,24,5,0.0,47.0,696,157,0,41,2153,1257,58.0,4,10.0,2.0
XXXXX,YYYYY,57,9,3,9,3,20,9,4,0.29545454545454547,0,6,0.0,32.0,0,165,1,26,2153,1257,58.0,8,4.25,1.7
XXXXX,YYYYY,19,2,3,5,5,3,0,1,0.05555555555555555,83,5,79.0,47.0,2099,144,0,42,2153,1257,58.0,0,0.0,0.0
XXXXX,YYYYY,18,5,0,2,4,1,1,5,0.5,0,4,0.0,57.0,0,119,0,20,2153,1257,58.0,0,0.0,0.0
XXXXX,YYYYY,21,8,1,2,2,7,1,0,0.05,10,5,11.0,29.0,255,139,1,23,2153,1257,58.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,5,0.0,47.0,0,144,0,32,2153,1257,58.0,0,0.0,0.0
XXXXX,YYYYY,77,10,11,10,14,14,7,11,0.3050847457627119,16,5,0.0,47.0,400,144,1,35,2153,1257,58.0,0,0.0,0.0
XXXXX,YYYYY,24,5,1,4,7,5,1,1,0.09090909090909091,6,5,0.0,47.0,438,144,1,48,2153,1257,58.0,0,0.0,0.0
XXXXX,YYYYY,45,10,11,4,3,7,5,5,0.2857142857142857,22,6,23.0,32.0,602,191,1,25,2153,1257,58.0,0,0.0,0.0
XXXXX,YYYYY,76,10,10,21,17,8,6,4,0.15151515151515152,0,1,0.0,0.0,0,16,0,36,2153,1257,58.0,4,10.0,2.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,5,0.0,47.0,0,144,0,30,2153,1257,58.0,0,0.0,0.0
XXXXX,YYYYY,190,57,47,35,19,27,3,2,0.02702702702702703,24,3,105.0,60.0,649,76,0,45,2153,1257,58.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,2,0.0,31.0,0,70,0,21,226,105,46.0,0,0.0,0.0
XXXXX,YYYYY,126,32,28,22,20,16,6,2,0.06779661016949153,165,0,24.0,0.0,4536,0,0,51,226,105,46.0,2,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,2,0.0,31.0,0,70,0,22,226,105,46.0,0,0.0,0.0
XXXXX,YYYYY,15,3,3,2,2,4,1,0,0.07142857142857142,0,2,0.0,31.0,0,70,0,20,226,105,46.0,0,0.0,0.0
XXXXX,YYYYY,106,29,7,9,13,18,17,13,0.39473684210526316,3,2,-45.0,31.0,624,70,0,21,226,105,46.0,0,0.0,0.0
XXXXX,YYYYY,91,11,14,8,10,18,9,21,0.4918032786885246,10,2,41.0,31.0,10059,70,0,22,226,105,46.0,0,0.0,0.0
XXXXX,YYYYY,123,21,14,23,16,24,12,13,0.25510204081632654,0,2,0.0,31.0,0,70,1,28,226,105,46.0,0,0.0,0.0
XXXXX,YYYYY,99,2,10,11,29,12,19,16,0.546875,3,2,-38.0,31.0,309,70,0,22,226,105,46.0,4,3.5,0.7777777777777778
XXXXX,YYYYY,1,1,0,0,0,0,0,0,0.0,0,2,0.0,31.0,0,70,1,20,226,105,46.0,0,0.0,0.0
XXXXX,YYYYY,8,0,0,3,0,2,3,0,0.6,0,2,0.0,31.0,0,70,1,34,226,105,46.0,0,0.0,0.0
XXXXX,YYYYY,9,1,0,0,4,1,0,3,0.5,0,2,0.0,31.0,0,70,1,24,226,105,46.0,0,0.0,0.0
XXXXX,YYYYY,116,16,15,17,21,23,13,11,0.2608695652173913,0,2,0.0,31.0,0,70,1,29,226,105,46.0,4,10.0,2.2222222222222223
XXXXX,YYYYY,107,18,12,22,16,15,14,10,0.2891566265060241,0,2,0.0,31.0,0,70,1,37,226,105,46.0,0,0.0,0.0
XXXXX,YYYYY,190,23,25,28,23,45,26,20,0.3194444444444444,28,4,2.0,3.0,699,124,0,28,226,105,46.0,6,6.333333333333333,2.111111111111111
XXXXX,YYYYY,176,23,22,26,46,21,13,25,0.2753623188405797,1,3,0.0,20.0,49,127,0,24,226,105,46.0,6,6.333333333333333,2.111111111111111
XXXXX,YYYYY,5,0,0,1,0,4,0,0,0.0,1,2,0.0,31.0,346,70,1,23,226,105,46.0,0,0.0,0.0
XXXXX,YYYYY,91,11,7,10,22,16,18,7,0.3787878787878788,0,2,0.0,31.0,0,70,1,21,226,105,46.0,6,2.3333333333333335,0.7777777777777778
XXXXX,YYYYY,31,9,4,3,7,6,0,2,0.06896551724137931,146,1,6.0,0.0,3459,28,0,21,226,105,46.0,0,0.0,0.0
XXXXX,YYYYY,12,2,1,1,4,1,3,0,0.3333333333333333,0,2,0.0,31.0,0,70,0,33,226,105,46.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,2,0.0,31.0,0,70,1,22,226,105,46.0,0,0.0,0.0
XXXXX,YYYYY,31,6,6,6,6,2,2,3,0.19230769230769232,26,1,-15.0,0.0,634,39,0,22,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,126,17,15,19,16,26,18,15,0.3548387096774194,10,3,58.0,22.0,188,112,1,28,469,200,42.0,4,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,5,0.0,21.0,0,156,1,22,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,45,11,4,9,4,10,5,2,0.18421052631578946,2,3,45.0,22.0,54,112,0,20,469,200,42.0,4,0.0,0.0
XXXXX,YYYYY,113,13,14,16,12,32,17,9,0.2988505747126437,0,3,0.0,22.0,0,112,1,23,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,71,11,9,17,4,11,8,11,0.36538461538461536,4,6,32.0,29.0,160,314,1,48,469,200,42.0,8,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,3,0.0,22.0,0,112,0,27,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,1,1,0,0,0,0,0,0,0.0,0,3,0.0,22.0,0,112,1,23,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,64,5,6,11,11,13,11,7,0.391304347826087,0,0,0.0,0.0,0,0,1,23,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,15,2,5,2,1,2,3,0,0.25,660,20,6.0,0.0,26524,617,0,21,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,3,0.0,22.0,0,112,0,32,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,35,10,3,6,8,2,2,4,0.20689655172413793,8,5,0.0,74.0,429,193,1,21,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,14,3,6,2,3,0,0,0,0.0,76,5,0.0,3.0,1764,183,1,35,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,14,0,2,3,1,5,1,2,0.2727272727272727,8,4,0.0,19.0,200,141,0,20,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,22,2,1,3,4,6,4,2,0.375,0,0,0.0,0.0,0,0,0,21,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,3,0.0,22.0,0,112,0,21,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,119,14,16,22,18,19,21,9,0.33707865168539325,19,7,-30.0,65.0,543,233,1,34,469,200,42.0,10,0.0,0.0
XXXXX,YYYYY,102,16,13,20,17,14,11,11,0.275,2,3,22.0,22.0,118,112,1,33,469,200,42.0,4,0.0,0.0
XXXXX,YYYYY,102,12,13,28,15,13,12,9,0.25925925925925924,9,3,0.0,22.0,189,112,0,27,469,200,42.0,4,0.0,0.0
XXXXX,YYYYY,6,0,0,1,1,1,3,0,1.0,0,3,0.0,22.0,0,112,1,21,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,29,2,3,6,8,4,2,4,0.2608695652173913,9,3,0.0,22.0,216,112,0,28,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,66,2,3,5,23,16,13,4,0.3469387755102041,18,3,-25.0,22.0,500,112,0,35,469,200,42.0,4,0.0,0.0
XXXXX,YYYYY,8,0,1,2,1,2,2,0,0.3333333333333333,0,3,0.0,22.0,0,112,1,47,469,200,42.0,2,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,3,0.0,22.0,0,112,1,33,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,3,0.0,22.0,0,112,0,21,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,3,0.0,22.0,0,112,1,22,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,49,9,6,10,6,8,5,5,0.2564102564102564,1,3,0.0,22.0,8,112,1,25,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,14,4,3,6,1,0,0,0,0.0,0,5,0.0,54.0,0,119,0,35,1407,890,63.0,0,0.0,0.0
XXXXX,YYYYY,12,0,2,1,3,2,3,1,0.5,0,2,0.0,24.0,0,82,0,32,1379,1080,78.0,0,0.0,0.0
XXXXX,YYYYY,35,8,4,9,5,4,4,1,0.16666666666666666,32,5,0.0,54.0,832,119,1,30,1407,890,63.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,5,0.0,54.0,0,119,1,29,1407,890,63.0,0,0.0,0.0
XXXXX,YYYYY,4,1,0,1,2,0,0,0,0.0,0,2,0.0,31.0,0,68,1,31,146,67,45.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,2,0.0,31.0,0,68,0,24,146,67,45.0,0,0.0,0.0
XXXXX,YYYYY,28,5,1,6,8,0,5,3,0.4,2,2,13.0,31.0,79,68,1,30,146,67,45.0,2,0.0,0.0
XXXXX,YYYYY,3,0,0,2,0,0,1,0,0.5,0,1,0.0,0.0,0,42,1,27,389,132,33.0,0,0.0,0.0
XXXXX,YYYYY,182,26,31,32,24,19,29,21,0.3787878787878788,6,2,0.0,0.0,102,14,0,45,442,182,41.0,0,0.0,0.0
XXXXX,YYYYY,5,0,0,1,1,2,0,1,0.25,0,2,0.0,38.0,0,51,0,27,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,41,4,7,5,12,10,3,0,0.07894736842105263,0,1,0.0,0.0,0,42,0,34,148,50,33.0,2,0.0,0.0
XXXXX,YYYYY,14,1,8,2,2,0,1,0,0.07692307692307693,0,1,0.0,0.0,0,42,1,27,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,16,0,0,0,0,7,5,4,1.2857142857142858,0,1,0.0,0.0,0,42,1,30,148,50,33.0,2,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,23,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,57,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,1,35,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,21,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,20,0,2,1,1,9,5,2,0.5384615384615384,1,1,0.0,0.0,71,42,1,20,148,50,33.0,2,0.0,0.0
XXXXX,YYYYY,31,3,1,4,9,5,7,2,0.4090909090909091,1,1,0.0,0.0,4,42,1,21,148,50,33.0,2,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,0,29,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,2,0,0,1,0,1,0,0,0.0,0,1,0.0,0.0,0,42,1,36,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,1,33,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,25,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,10,0,0,0,2,7,1,0,0.1111111111111111,0,1,0.0,0.0,0,42,1,31,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,3,0,1,1,0,0,1,0,0.5,0,1,0.0,0.0,0,42,1,22,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,21,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,0,20,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,43,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,10,4,4,1,1,0,0,0,0.0,0,1,0.0,0.0,0,42,1,38,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,40,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,2,0,0,0,0,2,0,0,0.0,0,1,0.0,0.0,0,42,0,22,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,15,0,6,2,4,3,0,0,0.0,12,1,-64.0,0.0,108,21,0,21,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,24,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,2,0,0,1,1,0,0,0,0.0,0,1,0.0,0.0,0,42,0,31,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,65,8,6,21,16,11,2,1,0.04838709677419355,0,1,0.0,0.0,0,42,0,43,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,26,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,20,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,21,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,0,32,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,25,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,34,3,6,10,6,2,6,1,0.25925925925925924,0,0,0.0,0.0,0,0,1,36,148,50,33.0,2,0.0,0.0
XXXXX,YYYYY,19,7,8,2,0,2,0,0,0.0,0,1,0.0,0.0,0,42,0,50,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,23,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,0,26,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,2,1,0,0,0,1,0,0,0.0,0,1,0.0,0.0,0,42,1,22,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,0,0,0,1,0,0.0,0,1,0.0,0.0,0,42,1,25,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,23,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,11,3,5,2,1,0,0,0,0.0,0,1,0.0,0.0,0,42,1,45,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,105,10,20,17,21,13,4,20,0.2962962962962963,0,3,0.0,12.0,0,93,0,47,148,50,33.0,2,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,24,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,26,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,18,2,1,1,6,3,4,1,0.38461538461538464,1,1,0.0,0.0,68,42,0,26,148,50,33.0,4,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,21,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,2,0,0,0,0,0,2,0,0.0,0,1,0.0,0.0,0,42,1,21,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,7,1,2,1,1,2,0,0,0.0,0,1,0.0,0.0,0,42,1,45,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,24,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,11,1,3,4,1,1,0,1,0.1,8,1,0.0,0.0,168,42,1,22,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,5,0,0,1,0,0,4,0,4.0,0,1,0.0,0.0,0,42,1,23,148,50,33.0,2,0.0,0.0
XXXXX,YYYYY,18,2,2,1,1,7,3,2,0.38461538461538464,0,1,0.0,0.0,0,42,1,25,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,6,0,4,0,0,0,2,0,0.5,0,1,0.0,0.0,0,42,0,21,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,0,0,1,0,0,0.0,0,1,0.0,0.0,0,42,0,38,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,33,2,9,4,5,6,3,4,0.2692307692307692,0,4,0.0,70.0,0,132,1,39,1379,1080,78.0,0,0.0,0.0
XXXXX,YYYYY,33,2,9,4,5,6,3,4,0.2692307692307692,0,4,0.0,70.0,0,132,1,39,0,0,0.0,0,0.0,0.0
XXXXX,YYYYY,33,2,9,4,5,6,3,4,0.2692307692307692,0,4,0.0,70.0,0,132,1,39,0,0,0.0,0,0.0,0.0
XXXXX,YYYYY,33,2,9,4,5,6,3,4,0.2692307692307692,0,4,0.0,70.0,0,132,1,39,2,0,0.0,0,0.0,0.0
XXXXX,YYYYY,33,2,9,4,5,6,3,4,0.2692307692307692,0,4,0.0,70.0,0,132,1,39,184,62,33.0,0,0.0,0.0
XXXXX,YYYYY,33,2,9,4,5,6,3,4,0.2692307692307692,0,4,0.0,70.0,0,132,1,39,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,33,2,9,4,5,6,3,4,0.2692307692307692,0,4,0.0,70.0,0,132,1,39,442,182,41.0,0,0.0,0.0
XXXXX,YYYYY,33,2,9,4,5,6,3,4,0.2692307692307692,0,4,0.0,70.0,0,132,1,39,0,0,0.0,0,0.0,0.0
XXXXX,YYYYY,33,2,9,4,5,6,3,4,0.2692307692307692,0,4,0.0,70.0,0,132,1,39,0,0,0.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,5,0.0,54.0,0,119,0,23,1407,890,63.0,0,0.0,0.0
XXXXX,YYYYY,2,0,2,0,0,0,0,0,0.0,0,5,0.0,40.0,0,119,1,34,1407,890,63.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,5,0.0,54.0,0,119,1,23,1407,890,63.0,0,0.0,0.0
XXXXX,YYYYY,41,7,8,4,2,10,7,3,0.3225806451612903,0,2,0.0,24.0,0,82,0,26,1379,1080,78.0,0,0.0,0.0
XXXXX,YYYYY,1,0,1,0,0,0,0,0,0.0,0,2,0.0,24.0,0,82,0,27,1379,1080,78.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,2,0.0,24.0,0,82,0,27,1379,1080,78.0,0,0.0,0.0
XXXXX,YYYYY,1,1,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,27,146,67,45.0,0,0.0,0.0
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,2,0.0,31.0,0,68,1,22,146,67,45.0,0,0.0,0.0
XXXXX,YYYYY,12,1,6,0,1,0,2,2,0.5,10,2,0.0,31.0,322,68,0,26,146,67,45.0,16,0.0,0.0
XXXXX,YYYYY,2,1,1,0,0,0,0,0,0.0,0,2,0.0,31.0,0,68,1,24,146,67,45.0,0,0.0,0.0
XXXXX,YYYYY,16,4,1,0,4,3,1,3,0.3333333333333333,66,5,0.0,41.0,1683,145,1,23,146,67,45.0,0,0.0,0.0
